Fixer	Generator	Tagger	Clerk	Archiver	Advisor 	Connector	Protector	Notifier 	botname
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	HujiBot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Humbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Huzzlet the bot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Hxhbot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	IPLRecordsUpdateBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	IPTaggerBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	IainadamsBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	IcalaniseBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	IdeoBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Idioma-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	IluvatarBot
1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Image Screening Bot
1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Image-req-proj-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	ImageBacklogBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	ImageBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ImageRemovalBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	ImageTagBot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	ImageTaggingBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Imbot1
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	InactivityEmailBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	InceptionBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	IndvTbot
0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	InfoBot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Infobox Journal Update Bot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	InfoboxBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Innocent iwbot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	InstructorCommentBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	InternetArchiveBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Interwikis
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Invadibot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Ir4ubot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	IsraBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Italic title bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Itubot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	IznoBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	J Milburn Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JAnDbot
1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JBradley Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	JCW-CleanerBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JCbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JJBot
1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	JJMC89 bot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	JJMC89 bot II
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JL-Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JMuniBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	JThorneBOT
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JVbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JYBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	JaGaBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JabbaTheBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	JackieBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JagRoBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Jager Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	JaguarBot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Jakebot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JamietwBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Janna Isabot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Japbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	JarBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	JaskaBOT
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Jayden54Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JdforresterBot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	JeffGBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Jerodlycett-autobot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	JerryBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	JhealdBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	JhsBot
0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	Jitse's bot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Jmax-bot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Jnanabot
1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Joe's Olympic Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	JoeBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Joel's Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	JoelHelperBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Jogersbot
1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	John Bot III
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	John of Reading Bot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	JohnFLBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Jonjonbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Jonny-bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Josh3580 BOT
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	JoshurBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Josvebot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Jotterbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Jsgray1993
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Jumbuck
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Justincheng12345-bot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	KLBot2
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	KMLbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	KSFT bot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	KadaneBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	KaiserbBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Kakashi Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Kal-El-Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	KaldariBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	KamikazeBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	KarBOT
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	KarlsenBot
1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Kasirbot
1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	KasparBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Kaspobot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Kbdankbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Ken123BOT
1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	KevinBot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	KevinalewisBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Kgsbot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	KharBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	KhiviBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	KhrisBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	KhunterBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	KidsBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	KiloBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	KingRbot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Kingbotk
0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	KingpinBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Kirkbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Kisbesbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	KittyBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Kl4m-AWB
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Knedlik-Pod
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	KnightRider~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Kobotbel
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	KocjoBot~enwiki
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	KoehlBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	KolBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	KolbertBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Kolega2357-Bot
1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Kotbot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	Krdbot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	KrimpBot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	KslotteBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	KuduBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Kumar Appaiah Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Kumi-Taskbot
1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	Kurando-san
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Kwjbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Kyle the bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L293D (AWB)
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LA2-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	LDBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	LSG1-Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	LaaknorBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Langbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LantayBot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	LaraBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Latexbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	LatitudeBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	LawBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Le Pied-bot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Legobot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	Legobot II
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Legobot III
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	LerdsuwaBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Lightbot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Ligulembot
0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	LinkFA-Bot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	ListGenBot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	ListManBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	ListasBot
0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	ListeriaBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Livetslott
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Livetslotteri
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	LivingBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	LkolblyBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Lockalbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Locke Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Locobot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LolBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LolsimonBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Longbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lonjers french region rename bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	LordAnubisBOT
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LostBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Louperibot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Loveless
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Lowercase sigmabot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	Lowercase sigmabot I
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Lowercase sigmabot II
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Lowercase sigmabot III
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lowercase sigmabot V
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Lsmb-release-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Lt-wiki-bot
1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Luasóg bot
0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Lucasbfrbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Lucia Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LucienBOT
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Luckas-bot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	LuddsBot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	Luke081515Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lunabot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	LupinBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	LyricsBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	M-Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MBisanzBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	MBot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MCBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MGA73bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MHP07Bot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	MMABot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MOSNUM Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MPUploadBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MSBOT
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Maathavanbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MaatyBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MacMed auto
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	MacMedBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Macro Bot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	MadMarkbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Madhubot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	MadmanBot
1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Maelgwnbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Magic links bot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	MahdiBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mainulmizan bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mairibot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Makecat-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Maksim-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MalafayaBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MalarzBOT
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MandelBot
0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	Manishbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Manubot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Margosbot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MarmaseBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MarshBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Martin's bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	MartinBot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	MartinBotII
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	MartinBotIII
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MartinBotIV
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MastersBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MastiBot
0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	Mathbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Matt Crypto (bot)
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Matthewrbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MauchoBot
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MauritsBot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	MayorofrosharonBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MazinBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	McM.bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mcrbot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Mdann52 bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MedHrox
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MedcabBot
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	MediaWiki message delivery
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MediationBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MediationBot1
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meker Edtitor1
0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	MelonBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Memty Bot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	MenasimBot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	Mendeleevbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MenoBot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	MenoBot II
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Mentibot
0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	Merge bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MerlBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MerlIwBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MerlLinkBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MessageDeliveryBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MessengerBot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metriki
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MetrikiBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	MetsBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MfDBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Mgmbot
1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	MichaelBillingtonBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	MichaelkourlasBot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	MifterBot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	MifterBot I
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Mihas-bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MikemoralBot
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	MilHistBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Milk's Favorite Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Milk's Favorite Bot II
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Minsbot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	MinusBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	MiszaBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MiszaBot I
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MiszaBot II
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MiszaBot III
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MixBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Mjbmrbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mkdw Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Mmbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MohandesBot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	MomijiRoBot
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MondalorBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Monkbot
1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	MonoBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	MoohanBOT
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MoondyneAWB
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MoondyneBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MoovidaBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MotinBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Movses-bot
0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Mr.Z-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MrVanBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MuZebot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Mulder416sBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muninnbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Munjabot~usurped
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muro Bot
0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	MusikBot
0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	MusikBot II
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Mutleybot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	MystBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	N-Bot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	NNBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NVS(bot)
0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NW557Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Nallimbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NameBot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NanoBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Naohiro19bot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Naomi2319bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NathanBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Natig98bot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	NationalRegisterBot
